attemptId,contentId,contentType,date,datetime,duration,interactions,isDeleted,isLive,origin,scope,sessionId,status,userId
96cty,63171bdcd77eec3905ae7821,component,2023-01-20T00:00:00.0000,2023-01-20T22:55:36.6459,0,0,false,false,https://content.kineo.com,sj_family_products_dangerous_goods,da4883089cea0e84d96419807b21f7e448439d7c67bedc7398b1fef165570116,completed,f5eddffd967c81cbc6e01de08d5d00c68e7b5ff0339b349e83c8edb6611c11f5
96cty,63171bdcd77eec3905ae7824,component,2023-01-20T00:00:00.0000,2023-01-20T22:55:47.1359,0,0,false,false,https://content.kineo.com,sj_family_products_dangerous_goods,da4883089cea0e84d96419807b21f7e448439d7c67bedc7398b1fef165570116,completed,f5eddffd967c81cbc6e01de08d5d00c68e7b5ff0339b349e83c8edb6611c11f5
96cty,63171bdcd77eec3905ae7809,block,2023-01-20T00:00:00.0000,2023-01-20T22:55:48.8750,0,0,false,false,https://content.kineo.com,sj_family_products_dangerous_goods,da4883089cea0e84d96419807b21f7e448439d7c67bedc7398b1fef165570116,completed,f5eddffd967c81cbc6e01de08d5d00c68e7b5ff0339b349e83c8edb6611c11f5
96cty,63171bdcd77eec3905ae7835,component,2023-01-20T00:00:00.0000,2023-01-20T22:55:50.1040,0,0,false,false,https://content.kineo.com,sj_family_products_dangerous_goods,da4883089cea0e84d96419807b21f7e448439d7c67bedc7398b1fef165570116,completed,f5eddffd967c81cbc6e01de08d5d00c68e7b5ff0339b349e83c8edb6611c11f5
96cty,63171bdcd77eec3905ae7825,component,2023-01-20T00:00:00.0000,2023-01-20T22:55:50.6300,0,0,false,false,https://content.kineo.com,sj_family_products_dangerous_goods,da4883089cea0e84d96419807b21f7e448439d7c67bedc7398b1fef165570116,completed,f5eddffd967c81cbc6e01de08d5d00c68e7b5ff0339b349e83c8edb6611c11f5
96cty,63171bdcd77eec3905ae7828,component,2023-01-20T00:00:00.0000,2023-01-20T22:55:53.4049,0,0,false,false,https://content.kineo.com,sj_family_products_dangerous_goods,da4883089cea0e84d96419807b21f7e448439d7c67bedc7398b1fef165570116,completed,f5eddffd967c81cbc6e01de08d5d00c68e7b5ff0339b349e83c8edb6611c11f5
96cty,63171bdcd77eec3905ae780a,block,2023-01-20T00:00:00.0000,2023-01-20T22:55:54.8849,0,0,false,false,https://content.kineo.com,sj_family_products_dangerous_goods,da4883089cea0e84d96419807b21f7e448439d7c67bedc7398b1fef165570116,completed,f5eddffd967c81cbc6e01de08d5d00c68e7b5ff0339b349e83c8edb6611c11f5
96cty,63171bdcd77eec3905ae7803,article,2023-01-20T00:00:00.0000,2023-01-20T22:55:55.2569,0,0,false,false,https://content.kineo.com,sj_family_products_dangerous_goods,da4883089cea0e84d96419807b21f7e448439d7c67bedc7398b1fef165570116,completed,f5eddffd967c81cbc6e01de08d5d00c68e7b5ff0339b349e83c8edb6611c11f5
96cty,631721fbd77eec3905ae7854,component,2023-01-20T00:00:00.0000,2023-01-20T22:56:02.6519,0,0,false,false,https://content.kineo.com,sj_family_products_dangerous_goods,da4883089cea0e84d96419807b21f7e448439d7c67bedc7398b1fef165570116,completed,f5eddffd967c81cbc6e01de08d5d00c68e7b5ff0339b349e83c8edb6611c11f5
96cty,63171bdcd77eec3905ae7810,block,2023-01-20T00:00:00.0000,2023-01-20T22:56:03.9010,0,0,false,false,https://content.kineo.com,sj_family_products_dangerous_goods,da4883089cea0e84d96419807b21f7e448439d7c67bedc7398b1fef165570116,completed,f5eddffd967c81cbc6e01de08d5d00c68e7b5ff0339b349e83c8edb6611c11f5
96cty,63172428d77eec3905ae7857,component,2023-01-20T00:00:00.0000,2023-01-20T22:56:13.5759,0,0,false,false,https://content.kineo.com,sj_family_products_dangerous_goods,da4883089cea0e84d96419807b21f7e448439d7c67bedc7398b1fef165570116,completed,f5eddffd967c81cbc6e01de08d5d00c68e7b5ff0339b349e83c8edb6611c11f5
96cty,63172428d77eec3905ae7856,block,2023-01-20T00:00:00.0000,2023-01-20T22:56:15.0120,0,0,false,false,https://content.kineo.com,sj_family_products_dangerous_goods,da4883089cea0e84d96419807b21f7e448439d7c67bedc7398b1fef165570116,completed,f5eddffd967c81cbc6e01de08d5d00c68e7b5ff0339b349e83c8edb6611c11f5
96cty,63172576d77eec3905ae785c,component,2023-01-20T00:00:00.0000,2023-01-20T22:56:19.1119,0,0,false,false,https://content.kineo.com,sj_family_products_dangerous_goods,da4883089cea0e84d96419807b21f7e448439d7c67bedc7398b1fef165570116,completed,f5eddffd967c81cbc6e01de08d5d00c68e7b5ff0339b349e83c8edb6611c11f5
96cty,63172431d77eec3905ae7859,block,2023-01-20T00:00:00.0000,2023-01-20T22:56:20.5320,0,0,false,false,https://content.kineo.com,sj_family_products_dangerous_goods,da4883089cea0e84d96419807b21f7e448439d7c67bedc7398b1fef165570116,completed,f5eddffd967c81cbc6e01de08d5d00c68e7b5ff0339b349e83c8edb6611c11f5
96cty,63172600d77eec3905ae785f,component,2023-01-20T00:00:00.0000,2023-01-20T22:56:25.4170,0,0,false,false,https://content.kineo.com,sj_family_products_dangerous_goods,da4883089cea0e84d96419807b21f7e448439d7c67bedc7398b1fef165570116,completed,f5eddffd967c81cbc6e01de08d5d00c68e7b5ff0339b349e83c8edb6611c11f5
96cty,63172600d77eec3905ae785e,block,2023-01-20T00:00:00.0000,2023-01-20T22:56:26.3780,0,0,false,false,https://content.kineo.com,sj_family_products_dangerous_goods,da4883089cea0e84d96419807b21f7e448439d7c67bedc7398b1fef165570116,completed,f5eddffd967c81cbc6e01de08d5d00c68e7b5ff0339b349e83c8edb6611c11f5
96cty,63171bdcd77eec3905ae7804,article,2023-01-20T00:00:00.0000,2023-01-20T22:56:26.7479,0,0,false,false,https://content.kineo.com,sj_family_products_dangerous_goods,da4883089cea0e84d96419807b21f7e448439d7c67bedc7398b1fef165570116,completed,f5eddffd967c81cbc6e01de08d5d00c68e7b5ff0339b349e83c8edb6611c11f5
96cty,63171bdbd77eec3905ae7800,page,2023-01-20T00:00:00.0000,2023-01-20T22:56:27.1429,106257,49,false,false,https://content.kineo.com,sj_family_products_dangerous_goods,da4883089cea0e84d96419807b21f7e448439d7c67bedc7398b1fef165570116,completed,f5eddffd967c81cbc6e01de08d5d00c68e7b5ff0339b349e83c8edb6611c11f5
96cty,course,menu,2023-01-20T00:00:00.0000,2023-01-20T22:56:27.5130,0,0,false,false,https://content.kineo.com,sj_family_products_dangerous_goods,da4883089cea0e84d96419807b21f7e448439d7c67bedc7398b1fef165570116,completed,f5eddffd967c81cbc6e01de08d5d00c68e7b5ff0339b349e83c8edb6611c11f5
96cty,63171bdbd77eec3905ae7800,page,2023-01-20T00:00:00.0000,2023-01-20T22:56:27.9159,107784,50,false,false,https://content.kineo.com,sj_family_products_dangerous_goods,da4883089cea0e84d96419807b21f7e448439d7c67bedc7398b1fef165570116,exited,f5eddffd967c81cbc6e01de08d5d00c68e7b5ff0339b349e83c8edb6611c11f5
96cty,course,menu,2023-01-20T00:00:00.0000,2023-01-20T22:56:28.3320,0,0,false,false,https://content.kineo.com,sj_family_products_dangerous_goods,da4883089cea0e84d96419807b21f7e448439d7c67bedc7398b1fef165570116,entered,f5eddffd967c81cbc6e01de08d5d00c68e7b5ff0339b349e83c8edb6611c11f5
96cty,"",root,2023-01-20T00:00:00.0000,2023-01-20T22:56:32.2569,114498,51,false,false,https://content.kineo.com,sj_family_products_dangerous_goods,da4883089cea0e84d96419807b21f7e448439d7c67bedc7398b1fef165570116,active,f5eddffd967c81cbc6e01de08d5d00c68e7b5ff0339b349e83c8edb6611c11f5
96cty,"",root,2023-01-20T00:00:00.0000,2023-01-20T22:56:32.2620,4339,0,false,false,https://content.kineo.com,sj_family_products_dangerous_goods,da4883089cea0e84d96419807b21f7e448439d7c67bedc7398b1fef165570116,terminated,f5eddffd967c81cbc6e01de08d5d00c68e7b5ff0339b349e83c8edb6611c11f5
cnnsn,"",root,2023-01-22T00:00:00.0000,2023-01-22T11:48:18.4600,4935,0,false,false,https://content.kineo.com,sj_family_products_dangerous_goods,47a11a44979fec267a5396fb35d81efdc71db5f9e516c55858be3cf22be28198,entered,44f5d77885ab980175e00b94ed50c2a9400a50fada23c4662d7361b6760123f3
cnnsn,course,menu,2023-01-22T00:00:00.0000,2023-01-22T11:48:18.5739,0,0,false,false,https://content.kineo.com,sj_family_products_dangerous_goods,47a11a44979fec267a5396fb35d81efdc71db5f9e516c55858be3cf22be28198,entered,44f5d77885ab980175e00b94ed50c2a9400a50fada23c4662d7361b6760123f3
cnnsn,"",root,2023-01-22T00:00:00.0000,2023-01-22T11:48:18.6940,159,0,false,false,https://content.kineo.com,sj_family_products_dangerous_goods,47a11a44979fec267a5396fb35d81efdc71db5f9e516c55858be3cf22be28198,passive,44f5d77885ab980175e00b94ed50c2a9400a50fada23c4662d7361b6760123f3
cnnsn,"",root,2023-01-22T00:00:00.0000,2023-01-22T11:48:19.9379,1581,0,false,false,https://content.kineo.com,sj_family_products_dangerous_goods,47a11a44979fec267a5396fb35d81efdc71db5f9e516c55858be3cf22be28198,hidden,44f5d77885ab980175e00b94ed50c2a9400a50fada23c4662d7361b6760123f3
cnnsn,course,menu,2023-01-22T00:00:00.0000,2023-01-22T11:48:21.7569,3441,1,false,false,https://content.kineo.com,sj_family_products_dangerous_goods,47a11a44979fec267a5396fb35d81efdc71db5f9e516c55858be3cf22be28198,exited,44f5d77885ab980175e00b94ed50c2a9400a50fada23c4662d7361b6760123f3
cnnsn,6311e5e4d77eec3905ae7655,page,2023-01-22T00:00:00.0000,2023-01-22T11:48:21.8740,0,0,false,false,https://content.kineo.com,sj_family_products_dangerous_goods,47a11a44979fec267a5396fb35d81efdc71db5f9e516c55858be3cf22be28198,entered,44f5d77885ab980175e00b94ed50c2a9400a50fada23c4662d7361b6760123f3
cnnsn,6311ef38d77eec3905ae76ff,component,2023-01-22T00:00:00.0000,2023-01-22T11:48:26.2780,0,0,false,false,https://content.kineo.com,sj_family_products_dangerous_goods,47a11a44979fec267a5396fb35d81efdc71db5f9e516c55858be3cf22be28198,completed,44f5d77885ab980175e00b94ed50c2a9400a50fada23c4662d7361b6760123f3
cnnsn,6311ef38d77eec3905ae76fe,block,2023-01-22T00:00:00.0000,2023-01-22T11:48:28.6180,0,0,false,false,https://content.kineo.com,sj_family_products_dangerous_goods,47a11a44979fec267a5396fb35d81efdc71db5f9e516c55858be3cf22be28198,completed,44f5d77885ab980175e00b94ed50c2a9400a50fada23c4662d7361b6760123f3
cnnsn,6311ef43d77eec3905ae7702,component,2023-01-22T00:00:00.0000,2023-01-22T11:48:29.1889,0,0,false,false,https://content.kineo.com,sj_family_products_dangerous_goods,47a11a44979fec267a5396fb35d81efdc71db5f9e516c55858be3cf22be28198,completed,44f5d77885ab980175e00b94ed50c2a9400a50fada23c4662d7361b6760123f3
cnnsn,6311ef42d77eec3905ae7701,block,2023-01-22T00:00:00.0000,2023-01-22T11:48:29.2960,0,0,false,false,https://content.kineo.com,sj_family_products_dangerous_goods,47a11a44979fec267a5396fb35d81efdc71db5f9e516c55858be3cf22be28198,completed,44f5d77885ab980175e00b94ed50c2a9400a50fada23c4662d7361b6760123f3
cnnsn,6311ef2fd77eec3905ae76f8,article,2023-01-22T00:00:00.0000,2023-01-22T11:48:29.3919,0,0,false,false,https://content.kineo.com,sj_family_products_dangerous_goods,47a11a44979fec267a5396fb35d81efdc71db5f9e516c55858be3cf22be28198,completed,44f5d77885ab980175e00b94ed50c2a9400a50fada23c4662d7361b6760123f3
cnnsn,6311e94dd77eec3905ae76d0,component,2023-01-22T00:00:00.0000,2023-01-22T11:48:30.7539,0,0,false,false,https://content.kineo.com,sj_family_products_dangerous_goods,47a11a44979fec267a5396fb35d81efdc71db5f9e516c55858be3cf22be28198,completed,44f5d77885ab980175e00b94ed50c2a9400a50fada23c4662d7361b6760123f3
cnnsn,6311e958d77eec3905ae76d1,component,2023-01-22T00:00:00.0000,2023-01-22T11:48:32.8859,0,0,false,false,https://content.kineo.com,sj_family_products_dangerous_goods,47a11a44979fec267a5396fb35d81efdc71db5f9e516c55858be3cf22be28198,completed,44f5d77885ab980175e00b94ed50c2a9400a50fada23c4662d7361b6760123f3
cnnsn,6311e946d77eec3905ae76ce,block,2023-01-22T00:00:00.0000,2023-01-22T11:48:37.4100,0,0,false,false,https://content.kineo.com,sj_family_products_dangerous_goods,47a11a44979fec267a5396fb35d81efdc71db5f9e516c55858be3cf22be28198,completed,44f5d77885ab980175e00b94ed50c2a9400a50fada23c4662d7361b6760123f3
cnnsn,6311eac7d77eec3905ae76d6,component,2023-01-22T00:00:00.0000,2023-01-22T11:48:38.1349,0,0,false,false,https://content.kineo.com,sj_family_products_dangerous_goods,47a11a44979fec267a5396fb35d81efdc71db5f9e516c55858be3cf22be28198,completed,44f5d77885ab980175e00b94ed50c2a9400a50fada23c4662d7361b6760123f3
cnnsn,6311eac7d77eec3905ae76d9,component,2023-01-22T00:00:00.0000,2023-01-22T11:48:40.5639,0,0,false,false,https://content.kineo.com,sj_family_products_dangerous_goods,47a11a44979fec267a5396fb35d81efdc71db5f9e516c55858be3cf22be28198,completed,44f5d77885ab980175e00b94ed50c2a9400a50fada23c4662d7361b6760123f3
cnnsn,6311eac7d77eec3905ae76d5,block,2023-01-22T00:00:00.0000,2023-01-22T11:48:44.2249,0,0,false,false,https://content.kineo.com,sj_family_products_dangerous_goods,47a11a44979fec267a5396fb35d81efdc71db5f9e516c55858be3cf22be28198,completed,44f5d77885ab980175e00b94ed50c2a9400a50fada23c4662d7361b6760123f3
cnnsn,6311eb2dd77eec3905ae76dc,component,2023-01-22T00:00:00.0000,2023-01-22T11:48:44.8420,0,0,false,false,https://content.kineo.com,sj_family_products_dangerous_goods,47a11a44979fec267a5396fb35d81efdc71db5f9e516c55858be3cf22be28198,completed,44f5d77885ab980175e00b94ed50c2a9400a50fada23c4662d7361b6760123f3
cnnsn,6311eb2dd77eec3905ae76df,component,2023-01-22T00:00:00.0000,2023-01-22T11:48:46.9579,0,0,false,false,https://content.kineo.com,sj_family_products_dangerous_goods,47a11a44979fec267a5396fb35d81efdc71db5f9e516c55858be3cf22be28198,completed,44f5d77885ab980175e00b94ed50c2a9400a50fada23c4662d7361b6760123f3
cnnsn,6311eb2dd77eec3905ae76db,block,2023-01-22T00:00:00.0000,2023-01-22T11:48:50.1150,0,0,false,false,https://content.kineo.com,sj_family_products_dangerous_goods,47a11a44979fec267a5396fb35d81efdc71db5f9e516c55858be3cf22be28198,completed,44f5d77885ab980175e00b94ed50c2a9400a50fada23c4662d7361b6760123f3
cnnsn,6311eb68d77eec3905ae76e2,component,2023-01-22T00:00:00.0000,2023-01-22T11:48:50.8099,0,0,false,false,https://content.kineo.com,sj_family_products_dangerous_goods,47a11a44979fec267a5396fb35d81efdc71db5f9e516c55858be3cf22be28198,completed,44f5d77885ab980175e00b94ed50c2a9400a50fada23c4662d7361b6760123f3
cnnsn,6311eb68d77eec3905ae76e5,component,2023-01-22T00:00:00.0000,2023-01-22T11:48:52.8450,0,0,false,false,https://content.kineo.com,sj_family_products_dangerous_goods,47a11a44979fec267a5396fb35d81efdc71db5f9e516c55858be3cf22be28198,completed,44f5d77885ab980175e00b94ed50c2a9400a50fada23c4662d7361b6760123f3
cnnsn,6311eb68d77eec3905ae76e1,block,2023-01-22T00:00:00.0000,2023-01-22T11:48:55.9609,0,0,false,false,https://content.kineo.com,sj_family_products_dangerous_goods,47a11a44979fec267a5396fb35d81efdc71db5f9e516c55858be3cf22be28198,completed,44f5d77885ab980175e00b94ed50c2a9400a50fada23c4662d7361b6760123f3
cnnsn,6311ebb6d77eec3905ae76e8,component,2023-01-22T00:00:00.0000,2023-01-22T11:48:56.6340,0,0,false,false,https://content.kineo.com,sj_family_products_dangerous_goods,47a11a44979fec267a5396fb35d81efdc71db5f9e516c55858be3cf22be28198,completed,44f5d77885ab980175e00b94ed50c2a9400a50fada23c4662d7361b6760123f3
cnnsn,6311ebb6d77eec3905ae76eb,component,2023-01-22T00:00:00.0000,2023-01-22T11:49:01.3389,0,0,false,false,https://content.kineo.com,sj_family_products_dangerous_goods,47a11a44979fec267a5396fb35d81efdc71db5f9e516c55858be3cf22be28198,completed,44f5d77885ab980175e00b94ed50c2a9400a50fada23c4662d7361b6760123f3
cnnsn,6311ebb6d77eec3905ae76e7,block,2023-01-22T00:00:00.0000,2023-01-22T11:49:04.0840,0,0,false,false,https://content.kineo.com,sj_family_products_dangerous_goods,47a11a44979fec267a5396fb35d81efdc71db5f9e516c55858be3cf22be28198,completed,44f5d77885ab980175e00b94ed50c2a9400a50fada23c4662d7361b6760123f3
cnnsn,6311e7b7d77eec3905ae76c7,article,2023-01-22T00:00:00.0000,2023-01-22T11:49:04.1900,0,0,false,false,https://content.kineo.com,sj_family_products_dangerous_goods,47a11a44979fec267a5396fb35d81efdc71db5f9e516c55858be3cf22be28198,completed,44f5d77885ab980175e00b94ed50c2a9400a50fada23c4662d7361b6760123f3
cnnsn,6311ec06d77eec3905ae76f2,component,2023-01-22T00:00:00.0000,2023-01-22T11:49:04.7349,0,0,false,false,https://content.kineo.com,sj_family_products_dangerous_goods,47a11a44979fec267a5396fb35d81efdc71db5f9e516c55858be3cf22be28198,completed,44f5d77885ab980175e00b94ed50c2a9400a50fada23c4662d7361b6760123f3
cnnsn,63171379d77eec3905ae77a2,component,2023-01-22T00:00:00.0000,2023-01-22T11:49:04.8350,0,0,false,false,https://content.kineo.com,sj_family_products_dangerous_goods,47a11a44979fec267a5396fb35d81efdc71db5f9e516c55858be3cf22be28198,completed,44f5d77885ab980175e00b94ed50c2a9400a50fada23c4662d7361b6760123f3
cnnsn,6311ebedd77eec3905ae76ed,block,2023-01-22T00:00:00.0000,2023-01-22T11:49:04.9400,0,0,false,false,https://content.kineo.com,sj_family_products_dangerous_goods,47a11a44979fec267a5396fb35d81efdc71db5f9e516c55858be3cf22be28198,completed,44f5d77885ab980175e00b94ed50c2a9400a50fada23c4662d7361b6760123f3
cnnsn,6311ebedd77eec3905ae76ec,article,2023-01-22T00:00:00.0000,2023-01-22T11:49:05.0369,0,0,false,false,https://content.kineo.com,sj_family_products_dangerous_goods,47a11a44979fec267a5396fb35d81efdc71db5f9e516c55858be3cf22be28198,completed,44f5d77885ab980175e00b94ed50c2a9400a50fada23c4662d7361b6760123f3
cnnsn,6311e5e4d77eec3905ae7655,page,2023-01-22T00:00:00.0000,2023-01-22T11:49:05.1329,43012,28,false,false,https://content.kineo.com,sj_family_products_dangerous_goods,47a11a44979fec267a5396fb35d81efdc71db5f9e516c55858be3cf22be28198,completed,44f5d77885ab980175e00b94ed50c2a9400a50fada23c4662d7361b6760123f3
cnnsn,6311e5e4d77eec3905ae7655,page,2023-01-22T00:00:00.0000,2023-01-22T11:49:09.0889,47331,29,false,false,https://content.kineo.com,sj_family_products_dangerous_goods,47a11a44979fec267a5396fb35d81efdc71db5f9e516c55858be3cf22be28198,exited,44f5d77885ab980175e00b94ed50c2a9400a50fada23c4662d7361b6760123f3
cnnsn,course,menu,2023-01-22T00:00:00.0000,2023-01-22T11:49:09.2019,0,0,false,false,https://content.kineo.com,sj_family_products_dangerous_goods,47a11a44979fec267a5396fb35d81efdc71db5f9e516c55858be3cf22be28198,entered,44f5d77885ab980175e00b94ed50c2a9400a50fada23c4662d7361b6760123f3
cnnsn,course,menu,2023-01-22T00:00:00.0000,2023-01-22T11:49:11.3599,2230,1,false,false,https://content.kineo.com,sj_family_products_dangerous_goods,47a11a44979fec267a5396fb35d81efdc71db5f9e516c55858be3cf22be28198,exited,44f5d77885ab980175e00b94ed50c2a9400a50fada23c4662d7361b6760123f3
cnnsn,631713ead77eec3905ae77a6,page,2023-01-22T00:00:00.0000,2023-01-22T11:49:11.4519,0,0,false,false,https://content.kineo.com,sj_family_products_dangerous_goods,47a11a44979fec267a5396fb35d81efdc71db5f9e516c55858be3cf22be28198,entered,44f5d77885ab980175e00b94ed50c2a9400a50fada23c4662d7361b6760123f3
cnnsn,6317152bd77eec3905ae77d3,component,2023-01-22T00:00:00.0000,2023-01-22T11:49:17.3020,0,0,false,false,https://content.kineo.com,sj_family_products_dangerous_goods,47a11a44979fec267a5396fb35d81efdc71db5f9e516c55858be3cf22be28198,completed,44f5d77885ab980175e00b94ed50c2a9400a50fada23c4662d7361b6760123f3
cnnsn,63171505d77eec3905ae77d1,block,2023-01-22T00:00:00.0000,2023-01-22T11:49:21.2820,0,0,false,false,https://content.kineo.com,sj_family_products_dangerous_goods,47a11a44979fec267a5396fb35d81efdc71db5f9e516c55858be3cf22be28198,completed,44f5d77885ab980175e00b94ed50c2a9400a50fada23c4662d7361b6760123f3
cnnsn,63171682d77eec3905ae77d7,component,2023-01-22T00:00:00.0000,2023-01-22T11:49:29.4769,0,0,false,false,https://content.kineo.com,sj_family_products_dangerous_goods,47a11a44979fec267a5396fb35d81efdc71db5f9e516c55858be3cf22be28198,completed,44f5d77885ab980175e00b94ed50c2a9400a50fada23c4662d7361b6760123f3
cnnsn,631713ead77eec3905ae77b4,block,2023-01-22T00:00:00.0000,2023-01-22T11:49:31.5759,0,0,false,false,https://content.kineo.com,sj_family_products_dangerous_goods,47a11a44979fec267a5396fb35d81efdc71db5f9e516c55858be3cf22be28198,completed,44f5d77885ab980175e00b94ed50c2a9400a50fada23c4662d7361b6760123f3
cnnsn,631716e5d77eec3905ae77db,component,2023-01-22T00:00:00.0000,2023-01-22T11:49:32.3299,0,0,false,false,https://content.kineo.com,sj_family_products_dangerous_goods,47a11a44979fec267a5396fb35d81efdc71db5f9e516c55858be3cf22be28198,completed,44f5d77885ab980175e00b94ed50c2a9400a50fada23c4662d7361b6760123f3
cnnsn,631716d7d77eec3905ae77d9,block,2023-01-22T00:00:00.0000,2023-01-22T11:49:32.4300,0,0,false,false,https://content.kineo.com,sj_family_products_dangerous_goods,47a11a44979fec267a5396fb35d81efdc71db5f9e516c55858be3cf22be28198,completed,44f5d77885ab980175e00b94ed50c2a9400a50fada23c4662d7361b6760123f3
cnnsn,631713ead77eec3905ae77ab,article,2023-01-22T00:00:00.0000,2023-01-22T11:49:32.5299,0,0,false,false,https://content.kineo.com,sj_family_products_dangerous_goods,47a11a44979fec267a5396fb35d81efdc71db5f9e516c55858be3cf22be28198,completed,44f5d77885ab980175e00b94ed50c2a9400a50fada23c4662d7361b6760123f3
cnnsn,6317176cd77eec3905ae77e0,component,2023-01-22T00:00:00.0000,2023-01-22T11:49:33.7139,0,0,false,false,https://content.kineo.com,sj_family_products_dangerous_goods,47a11a44979fec267a5396fb35d81efdc71db5f9e516c55858be3cf22be28198,completed,44f5d77885ab980175e00b94ed50c2a9400a50fada23c4662d7361b6760123f3
cnnsn,631713ead77eec3905ae77b5,component,2023-01-22T00:00:00.0000,2023-01-22T11:49:34.9790,0,0,false,false,https://content.kineo.com,sj_family_products_dangerous_goods,47a11a44979fec267a5396fb35d81efdc71db5f9e516c55858be3cf22be28198,completed,44f5d77885ab980175e00b94ed50c2a9400a50fada23c4662d7361b6760123f3
cnnsn,631713ead77eec3905ae77b8,component,2023-01-22T00:00:00.0000,2023-01-22T11:49:36.6900,0,0,false,false,https://content.kineo.com,sj_family_products_dangerous_goods,47a11a44979fec267a5396fb35d81efdc71db5f9e516c55858be3cf22be28198,completed,44f5d77885ab980175e00b94ed50c2a9400a50fada23c4662d7361b6760123f3
cnnsn,631713ead77eec3905ae77ac,block,2023-01-22T00:00:00.0000,2023-01-22T11:49:39.9760,0,0,false,false,https://content.kineo.com,sj_family_products_dangerous_goods,47a11a44979fec267a5396fb35d81efdc71db5f9e516c55858be3cf22be28198,completed,44f5d77885ab980175e00b94ed50c2a9400a50fada23c4662d7361b6760123f3
cnnsn,63171841d77eec3905ae77ed,component,2023-01-22T00:00:00.0000,2023-01-22T11:49:40.7430,0,0,false,false,https://content.kineo.com,sj_family_products_dangerous_goods,47a11a44979fec267a5396fb35d81efdc71db5f9e516c55858be3cf22be28198,completed,44f5d77885ab980175e00b94ed50c2a9400a50fada23c4662d7361b6760123f3
cnnsn,631713ead77eec3905ae77b9,component,2023-01-22T00:00:00.0000,2023-01-22T11:49:43.2130,0,0,false,false,https://content.kineo.com,sj_family_products_dangerous_goods,47a11a44979fec267a5396fb35d81efdc71db5f9e516c55858be3cf22be28198,completed,44f5d77885ab980175e00b94ed50c2a9400a50fada23c4662d7361b6760123f3
cnnsn,631713ead77eec3905ae77bc,component,2023-01-22T00:00:00.0000,2023-01-22T11:49:45.3190,0,0,false,false,https://content.kineo.com,sj_family_products_dangerous_goods,47a11a44979fec267a5396fb35d81efdc71db5f9e516c55858be3cf22be28198,completed,44f5d77885ab980175e00b94ed50c2a9400a50fada23c4662d7361b6760123f3
cnnsn,631713ead77eec3905ae77ad,block,2023-01-22T00:00:00.0000,2023-01-22T11:49:48.0269,0,0,false,false,https://content.kineo.com,sj_family_products_dangerous_goods,47a11a44979fec267a5396fb35d81efdc71db5f9e516c55858be3cf22be28198,completed,44f5d77885ab980175e00b94ed50c2a9400a50fada23c4662d7361b6760123f3
cnnsn,631718c4d77eec3905ae77f2,component,2023-01-22T00:00:00.0000,2023-01-22T11:49:48.8759,0,0,false,false,https://content.kineo.com,sj_family_products_dangerous_goods,47a11a44979fec267a5396fb35d81efdc71db5f9e516c55858be3cf22be28198,completed,44f5d77885ab980175e00b94ed50c2a9400a50fada23c4662d7361b6760123f3
cnnsn,631713ead77eec3905ae77bd,component,2023-01-22T00:00:00.0000,2023-01-22T11:49:50.4549,0,0,false,false,https://content.kineo.com,sj_family_products_dangerous_goods,47a11a44979fec267a5396fb35d81efdc71db5f9e516c55858be3cf22be28198,completed,44f5d77885ab980175e00b94ed50c2a9400a50fada23c4662d7361b6760123f3
cnnsn,631713ead77eec3905ae77c0,component,2023-01-22T00:00:00.0000,2023-01-22T11:49:52.5599,0,0,false,false,https://content.kineo.com,sj_family_products_dangerous_goods,47a11a44979fec267a5396fb35d81efdc71db5f9e516c55858be3cf22be28198,completed,44f5d77885ab980175e00b94ed50c2a9400a50fada23c4662d7361b6760123f3
cnnsn,631713ead77eec3905ae77ae,block,2023-01-22T00:00:00.0000,2023-01-22T11:49:55.0020,0,0,false,false,https://content.kineo.com,sj_family_products_dangerous_goods,47a11a44979fec267a5396fb35d81efdc71db5f9e516c55858be3cf22be28198,completed,44f5d77885ab980175e00b94ed50c2a9400a50fada23c4662d7361b6760123f3
cnnsn,631719c8d77eec3905ae77f7,component,2023-01-22T00:00:00.0000,2023-01-22T11:49:55.9119,0,0,false,false,https://content.kineo.com,sj_family_products_dangerous_goods,47a11a44979fec267a5396fb35d81efdc71db5f9e516c55858be3cf22be28198,completed,44f5d77885ab980175e00b94ed50c2a9400a50fada23c4662d7361b6760123f3
cnnsn,631713ebd77eec3905ae77c1,component,2023-01-22T00:00:00.0000,2023-01-22T11:49:58.3900,0,0,false,false,https://content.kineo.com,sj_family_products_dangerous_goods,47a11a44979fec267a5396fb35d81efdc71db5f9e516c55858be3cf22be28198,completed,44f5d77885ab980175e00b94ed50c2a9400a50fada23c4662d7361b6760123f3
cnnsn,631713ebd77eec3905ae77c4,component,2023-01-22T00:00:00.0000,2023-01-22T11:50:09.8670,0,0,false,false,https://content.kineo.com,sj_family_products_dangerous_goods,47a11a44979fec267a5396fb35d81efdc71db5f9e516c55858be3cf22be28198,completed,44f5d77885ab980175e00b94ed50c2a9400a50fada23c4662d7361b6760123f3
cnnsn,631713ead77eec3905ae77af,block,2023-01-22T00:00:00.0000,2023-01-22T11:50:12.7290,0,0,false,false,https://content.kineo.com,sj_family_products_dangerous_goods,47a11a44979fec267a5396fb35d81efdc71db5f9e516c55858be3cf22be28198,completed,44f5d77885ab980175e00b94ed50c2a9400a50fada23c4662d7361b6760123f3
